time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,schools_with_sixth_form_capacity_reported,reported_sixth_form_places,sixth_form_pupils_on_roll
202122,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,15,4303,3448
202122,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,6,1650,843
202122,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,1,230,170
202122,Academic year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,16,4339,3631
202122,Academic year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,14,3010,2571
202122,Academic year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,26,5990,3878
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,1,300,240
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,14,3069,1678
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,8,2436,1689
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,13,4352,4086
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,19,4908,3725
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,5,1578,1345
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,6,2063,1489
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,24,5877,5026
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,7,2101,959
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",4,1250,1256
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,13,3382,1965
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,2,706,275
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,4,640,187
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,24,6942,5051
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,5,1614,1549
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,26,5334,5042
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,10,2403,1582
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,16,6695,4337
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,4,878,781
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,41,9635,6969
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,10,2356,1620
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,36,9545,7102
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,20,4297,3249
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,22,6072,4295
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,59,13587,10332
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,21,3772,3514
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,4,964,701
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,12,3034,2143
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,10,2460,1957
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,17,4008,3394
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,19,4269,2803
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,40,8177,6019
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,4,1200,707
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",3,540,347
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,24,5515,3957
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,7,1272,886
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,7,1716,1649
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,25,7079,5836
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,3,800,580
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,6,1805,1287
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,10,3039,2368
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,17,4840,3369
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,13,3430,2791
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,55,15377,11808
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,10,2998,2808
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,4,1350,961
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,78,21921,17244
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,25,7276,5165
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,18,5010,3752
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,36,8997,8086
202122,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,11,3968,3325
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,8,2189,1453
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,5,1424,825
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,7,1928,1899
202122,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,1,250,207
202122,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,2,330,307
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,7,1870,1218
202122,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,9,2291,1871
202122,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,9,2664,2282
202122,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,8,2352,1702
202122,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,15,3530,2741
202122,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,8,2286,2131
202122,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,91,25368,19800
202122,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,18,4371,3497
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,4,968,984
202122,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,35,8398,6297
202122,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,31,7397,6832
202122,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,22,6194,4627
202122,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,13,3052,2430
202122,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",10,2745,2820
202122,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,7,1889,1582
202122,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,13,3074,2386
202122,Academic year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,14,4824,3656
202122,Academic year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",16,4746,3643
202122,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,20,5609,4375
202122,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,7,2350,941
202122,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,21,5720,3389
202122,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,16,4509,2614
202122,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,7,1940,1243
202122,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,12,3210,1924
202122,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,26,8377,6449
202122,Academic year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,10,2267,1579
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,z,z,z
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,10,2282,2640
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,13,2767,2431
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,9,2083,1678
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,6,1380,854
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,4,1160,1129
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,16,3642,2248
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,6,1820,1620
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,15,3471,2944
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,15,4166,3908
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,11,3605,3290
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,12,3080,2426
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,6,1995,2066
202122,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,8,2626,2675
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,12,3642,2525
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,13,5007,2688
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,24,6957,5681
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,13,4621,3927
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,15,4660,3818
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,18,7242,5529
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,17,5291,4054
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,16,5317,4399
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,19,5564,3976
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,11,2808,2413
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,6,1840,1691
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,22,5554,3974
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,19,5075,3864
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,10,2881,2658
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,8,1734,1564
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,18,7146,5980
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,10,2270,1657
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,15,4845,4415
202122,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,6,1558,1414
202021,Academic year,National,E92000001,England,,,,,,2006,535357,407060
202021,Academic year,Regional,E92000001,England,E12000001,North East,,,,78,20575,14453
202021,Academic year,Regional,E92000001,England,E12000002,North West,,,,181,45826,33825
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,151,41096,30413
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,184,46556,34037
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,247,55806,43529
202021,Academic year,Regional,E92000001,England,E12000006,East of England,,,,239,67323,50912
202021,Academic year,Regional,E92000001,England,E12000007,London,,,,407,118313,92256
202021,Academic year,Regional,E92000001,England,E12000008,South East,,,,328,86540,69064
202021,Academic year,Regional,E92000001,England,E12000009,South West,,,,191,53322,38571
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,132,34322,28418
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,275,83991,63838
202021,Academic year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,9,2160,1640
202021,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,12,3639,2582
202021,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,9,1994,1492
202021,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,4,1314,801
202021,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,4,1045,1086
202021,Academic year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,2,510,279
202021,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,3,925,540
202021,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,1,220,169
202021,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,3,796,566
202021,Academic year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,14,3296,2150
202021,Academic year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,1,268,343
202021,Academic year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,16,4408,2805
202021,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,1,97,42
202021,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,27,6356,5164
202021,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,5,1325,991
202021,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,10,2314,1619
202021,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,15,4177,3333
202021,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,6,1748,1206
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,12,2577,1246
202021,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,3,1020,901
202021,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,1,180,129
202021,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,1,150,127
202021,Academic year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,2,500,363
202021,Academic year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,z,z,z
202021,Academic year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,11,2903,2549
202021,Academic year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,2,550,452
202021,Academic year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,2,650,190
202021,Academic year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,4,1420,907
202021,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,16,4364,3614
202021,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,6,1650,809
202021,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,1,230,163
202021,Academic year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,16,4285,3652
202021,Academic year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,14,3223,2513
202021,Academic year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,26,6107,3855
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,1,300,255
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,14,3068,1679
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,8,2436,1709
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,13,4352,4098
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,20,5004,3637
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,5,1578,1425
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,6,1930,1546
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,25,5860,4908
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,7,2101,994
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",4,1250,1202
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,13,3382,1858
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,2,706,246
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,4,640,216
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,24,6934,5017
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,5,1555,1623
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,26,5201,4969
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,10,2403,1613
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,16,6695,4342
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,4,750,767
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,z,z,z
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,41,9410,6704
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,9,2257,1525
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,36,9526,7020
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,20,4242,3075
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,22,6072,4022
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,57,12810,10374
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,21,3772,3461
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,4,964,709
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,12,3034,2074
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,10,2460,2054
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,15,3297,3208
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,19,4167,2731
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,40,8090,5773
